protocol,uterus,weight,EE,ZM,lab,group
D,342.9,161.5,10,0,InEnvTox,9
D,367.4,172.4,10,0,InEnvTox,9
D,374.4,173.1,10,0,InEnvTox,9
D,354.2,168.6,10,0,InEnvTox,9
D,380.9,161.4,10,0,InEnvTox,9
D,141.7,225,3,0.1,InEnvTox,10
D,146.6,182.5,3,0.1,InEnvTox,10
D,143.6,181.4,3,0.1,InEnvTox,10
D,128.5,185.2,3,0.1,InEnvTox,10
D,172.3,228.8,3,0.1,InEnvTox,10
D,126.3,203.5,3,0.1,InEnvTox,10
D,90.8,203.2,3,1,InEnvTox,11
D,97.4,191.2,3,1,InEnvTox,11
D,94.8,194.3,3,1,InEnvTox,11
D,99,198.2,3,1,InEnvTox,11
D,80.2,199,3,1,InEnvTox,11
D,85.5,199.4,3,1,InEnvTox,11
B,20.9,43.8,0,0,KoreaPar,1
B,22.1,39.5,0,0,KoreaPar,1
B,15.6,36,0,0,KoreaPar,1
B,16.4,35,0,0,KoreaPar,1
B,16.1,43.7,0,0,KoreaPar,1
B,15.1,36.7,0,0,KoreaPar,1
B,14.9,38.1,0,0,KoreaPar,2
B,21.6,35.9,0,0,KoreaPar,2
B,10.4,45.4,0,0,KoreaPar,2
B,19.8,35.2,0,0,KoreaPar,2
B,15.9,41.4,0,0,KoreaPar,2
B,14.1,33.9,0,0,KoreaPar,2
B,20.5,42.2,0.01,0,KoreaPar,3
B,17.6,45.1,0.01,0,KoreaPar,3
B,16.1,37.6,0.01,0,KoreaPar,3
B,16.9,39.8,0.01,0,KoreaPar,3
B,20.1,37.4,0.01,0,KoreaPar,3
B,13.4,36.6,0.01,0,KoreaPar,3
B,14.9,36.1,0.03,0,KoreaPar,4
B,18.8,42.4,0.03,0,KoreaPar,4
B,13.9,39.6,0.03,0,KoreaPar,4
B,18.1,43.8,0.03,0,KoreaPar,4
B,20.2,39.5,0.03,0,KoreaPar,4
B,17.2,43.3,0.03,0,KoreaPar,4
B,17.6,36.3,0.1,0,KoreaPar,5
B,18.1,41.2,0.1,0,KoreaPar,5
B,15.4,41.7,0.1,0,KoreaPar,5
B,23.9,38.1,0.1,0,KoreaPar,5
B,28.1,41.5,0.1,0,KoreaPar,5
B,25.8,38,0.1,0,KoreaPar,5
B,36.9,36.5,0.3,0,KoreaPar,6
B,32.9,38.8,0.3,0,KoreaPar,6
B,32.7,33,0.3,0,KoreaPar,6
B,21.3,34.8,0.3,0,KoreaPar,6
B,34.7,37.9,0.3,0,KoreaPar,6
B,43.7,40.2,0.3,0,KoreaPar,6
B,104.5,36.4,1,0,KoreaPar,7
B,84.8,42,1,0,KoreaPar,7
B,91.3,40.5,1,0,KoreaPar,7
B,91.7,41.8,1,0,KoreaPar,7
B,92.2,41.9,1,0,KoreaPar,7
B,103.9,39.5,1,0,KoreaPar,7
B,93.5,33.8,3,0,KoreaPar,8
B,93,38.8,3,0,KoreaPar,8
B,114.1,36.8,3,0,KoreaPar,8
B,105.4,36.7,3,0,KoreaPar,8
B,105.7,37.9,3,0,KoreaPar,8
B,129.7,44.6,3,0,KoreaPar,8
B,113.2,46.7,10,0,KoreaPar,9
B,112.6,36.1,10,0,KoreaPar,9
B,92.6,40.2,10,0,KoreaPar,9
B,117.1,41.2,10,0,KoreaPar,9
B,124.9,42.7,10,0,KoreaPar,9
B,103.5,42.1,10,0,KoreaPar,9
B,37.1,39.2,3,0.1,KoreaPar,10
B,20.6,39.6,3,0.1,KoreaPar,10
B,26.1,38.9,3,0.1,KoreaPar,10
B,31.7,41.9,3,0.1,KoreaPar,10
B,30.9,36.5,3,0.1,KoreaPar,10
B,35.4,35,3,0.1,KoreaPar,10
B,20.2,36.5,3,1,KoreaPar,11
B,16.8,36.3,3,1,KoreaPar,11
B,23,36.2,3,1,KoreaPar,11
B,19.8,43.9,3,1,KoreaPar,11
B,18.4,36.7,3,1,KoreaPar,11
B,22.7,35.3,3,1,KoreaPar,11
C,114.4,207.6,0,0,KoreaPar,1
C,94.2,213.1,0,0,KoreaPar,1
C,103.9,212.8,0,0,KoreaPar,1
C,87.5,212.2,0,0,KoreaPar,1
C,95.4,211,0,0,KoreaPar,1
C,93.8,213.4,0,0,KoreaPar,1
C,94.5,219.8,0,0,KoreaPar,2
C,80.3,215.3,0,0,KoreaPar,2
C,91.9,217.7,0,0,KoreaPar,2
C,106.2,213.4,0,0,KoreaPar,2
C,79.7,217.6,0,0,KoreaPar,2
C,82.9,208.9,0,0,KoreaPar,2
C,103.1,213.2,0.01,0,KoreaPar,3
C,84.6,215.6,0.01,0,KoreaPar,3
C,94.4,212.5,0.01,0,KoreaPar,3
C,94.2,211.2,0.01,0,KoreaPar,3
C,83.2,215.7,0.01,0,KoreaPar,3
C,72.2,215.2,0.01,0,KoreaPar,3
C,95.1,213.6,0.03,0,KoreaPar,4
C,56.7,218.7,0.03,0,KoreaPar,4
C,96.6,209.8,0.03,0,KoreaPar,4
C,110.8,220.6,0.03,0,KoreaPar,4
C,78.1,205.2,0.03,0,KoreaPar,4
C,66.2,214.6,0.03,0,KoreaPar,4
C,83.4,209.6,0.1,0,KoreaPar,5
C,83.4,217.4,0.1,0,KoreaPar,5
C,107.6,198.6,0.1,0,KoreaPar,5
C,78.8,219.7,0.1,0,KoreaPar,5
C,95.1,211.6,0.1,0,KoreaPar,5
C,102.5,208.7,0.1,0,KoreaPar,5
C,219.6,205.6,0.3,0,KoreaPar,6
C,154.5,206.3,0.3,0,KoreaPar,6
C,295.9,218.9,0.3,0,KoreaPar,6
C,204.9,218.8,0.3,0,KoreaPar,6
C,106.3,215.9,0.3,0,KoreaPar,6
C,177.2,209.8,0.3,0,KoreaPar,6
C,416.5,210.2,1,0,KoreaPar,7
C,369.1,201.3,1,0,KoreaPar,7
C,350.8,215.6,1,0,KoreaPar,7
C,288,213.5,1,0,KoreaPar,7
C,268.3,205.6,1,0,KoreaPar,7
C,317,209.4,1,0,KoreaPar,7
C,347.5,210.3,3,0,KoreaPar,8
C,371.9,207.2,3,0,KoreaPar,8
C,308,210.7,3,0,KoreaPar,8
C,256,198.6,3,0,KoreaPar,8
C,359.8,204.1,3,0,KoreaPar,8
C,363.7,201.4,3,0,KoreaPar,8
C,375.8,191.1,10,0,KoreaPar,9
C,422.7,189.7,10,0,KoreaPar,9
C,359.1,204.6,10,0,KoreaPar,9
C,334.7,194.2,10,0,KoreaPar,9
C,334.9,199.7,10,0,KoreaPar,9
C,370,193.8,10,0,KoreaPar,9
C,132.1,228.7,3,0.1,KoreaPar,10
C,150.6,229.4,3,0.1,KoreaPar,10
C,142,229.8,3,0.1,KoreaPar,10
C,151,209.4,3,0.1,KoreaPar,10
C,113.5,217.4,3,0.1,KoreaPar,10
C,133.2,214.3,3,0.1,KoreaPar,10
C,101.2,197.2,3,1,KoreaPar,11
C,121.5,207.5,3,1,KoreaPar,11
C,94.9,218.7,3,1,KoreaPar,11
C,327.9,205.2,3,1,KoreaPar,11
C,86.1,210.2,3,1,KoreaPar,11
C,105.1,212.7,3,1,KoreaPar,11
A,31.6,56.3,0,0,Mitsubis,1
A,36.5,62.4,0,0,Mitsubis,1
A,26.2,54.1,0,0,Mitsubis,1
A,25.2,61.5,0,0,Mitsubis,1
A,28.3,55.3,0,0,Mitsubis,1
A,33.5,57.6,0,0,Mitsubis,1
A,36.1,62.8,0,0,Mitsubis,2
A,40.6,52.6,0,0,Mitsubis,2
A,27.5,56.1,0,0,Mitsubis,2
A,25.8,57.2,0,0,Mitsubis,2
A,38.8,59.6,0,0,Mitsubis,2
A,26.2,63.7,0,0,Mitsubis,2
A,29.5,62.4,0.01,0,Mitsubis,3
A,29.5,62.7,0.01,0,Mitsubis,3
A,28.1,57.3,0.01,0,Mitsubis,3
A,32.7,57.8,0.01,0,Mitsubis,3
A,32.9,57.5,0.01,0,Mitsubis,3
A,25.6,53,0.01,0,Mitsubis,3
A,28.3,57,0.03,0,Mitsubis,4
A,36.4,64.9,0.03,0,Mitsubis,4
A,36.5,61.8,0.03,0,Mitsubis,4
A,23.5,54.2,0.03,0,Mitsubis,4
A,36,57.9,0.03,0,Mitsubis,4
A,28.8,57.1,0.03,0,Mitsubis,4
A,32.3,62.3,0.1,0,Mitsubis,5
A,35.4,60.9,0.1,0,Mitsubis,5
A,35.6,59.9,0.1,0,Mitsubis,5
A,31,59.7,0.1,0,Mitsubis,5
A,33.7,56.8,0.1,0,Mitsubis,5
A,29.5,54.1,0.1,0,Mitsubis,5
A,35.7,57.8,0.3,0,Mitsubis,6
A,35.2,55.6,0.3,0,Mitsubis,6
A,30.8,55.1,0.3,0,Mitsubis,6
A,35.9,58.8,0.3,0,Mitsubis,6
A,30.4,56.7,0.3,0,Mitsubis,6
A,38.3,58.6,0.3,0,Mitsubis,6
A,52.5,55.9,1,0,Mitsubis,7
A,57.2,59.8,1,0,Mitsubis,7
A,59.9,57,1,0,Mitsubis,7
A,59.8,60.8,1,0,Mitsubis,7
A,78.2,61.7,1,0,Mitsubis,7
A,54.1,61.2,1,0,Mitsubis,7
A,126.6,58.7,3,0,Mitsubis,8
A,106.9,52.7,3,0,Mitsubis,8
A,116.3,64.9,3,0,Mitsubis,8
A,106.7,57.1,3,0,Mitsubis,8
A,85.6,57.7,3,0,Mitsubis,8
A,111,55.6,3,0,Mitsubis,8
A,115.6,47.9,10,0,Mitsubis,9
A,130.1,59.5,10,0,Mitsubis,9
A,139.7,57,10,0,Mitsubis,9
A,106.8,55.9,10,0,Mitsubis,9
A,142.3,61.7,10,0,Mitsubis,9
A,119.6,58.5,10,0,Mitsubis,9
A,77.4,59.3,3,0.1,Mitsubis,10
A,95.4,52.7,3,0.1,Mitsubis,10
A,74.5,58.8,3,0.1,Mitsubis,10
A,88.3,59.1,3,0.1,Mitsubis,10
A,93.6,52.4,3,0.1,Mitsubis,10
A,121.8,62.5,3,0.1,Mitsubis,10
A,30.3,54.5,3,1,Mitsubis,11
A,51.3,58.7,3,1,Mitsubis,11
A,41.9,56.4,3,1,Mitsubis,11
A,53.2,61.1,3,1,Mitsubis,11
A,44,59.8,3,1,Mitsubis,11
A,38,51.6,3,1,Mitsubis,11
B,29.2,54.3,0,0,Mitsubis,1
B,29.5,56.4,0,0,Mitsubis,1
B,35.8,56.3,0,0,Mitsubis,1
B,37,66.6,0,0,Mitsubis,1
B,34.2,58.5,0,0,Mitsubis,1
B,29.5,55.1,0,0,Mitsubis,1
B,26.3,55.3,0,0,Mitsubis,2
B,30.6,61.2,0,0,Mitsubis,2
B,35.3,58.4,0,0,Mitsubis,2
B,31.9,56.6,0,0,Mitsubis,2
B,33,62.5,0,0,Mitsubis,2
B,27.2,53.1,0,0,Mitsubis,2
B,23.1,49.2,0.01,0,Mitsubis,3
B,30.6,58.3,0.01,0,Mitsubis,3
B,25.9,54.8,0.01,0,Mitsubis,3
B,28.4,58.7,0.01,0,Mitsubis,3
B,30.3,59.7,0.01,0,Mitsubis,3
B,29.6,59.5,0.01,0,Mitsubis,3
B,24.2,57.6,0.03,0,Mitsubis,4
B,25.5,55.2,0.03,0,Mitsubis,4
B,32.2,64.2,0.03,0,Mitsubis,4
B,27.1,50.5,0.03,0,Mitsubis,4
B,27.7,53.3,0.03,0,Mitsubis,4
B,26.6,59.2,0.03,0,Mitsubis,4
B,30.8,61.3,0.1,0,Mitsubis,5
B,25.8,53.7,0.1,0,Mitsubis,5
B,33.9,57.6,0.1,0,Mitsubis,5
B,33.9,57.3,0.1,0,Mitsubis,5
B,37.1,51,0.1,0,Mitsubis,5
B,35.4,58.4,0.1,0,Mitsubis,5
B,59.5,50.1,0.3,0,Mitsubis,6
B,79,57.5,0.3,0,Mitsubis,6
B,68,56.5,0.3,0,Mitsubis,6
B,98.7,54.6,0.3,0,Mitsubis,6
B,67.5,60.6,0.3,0,Mitsubis,6
B,79.5,56.6,0.3,0,Mitsubis,6
B,109.5,60.1,1,0,Mitsubis,7
B,123,50.2,1,0,Mitsubis,7
B,121.8,60,1,0,Mitsubis,7
B,151.5,55.7,1,0,Mitsubis,7
B,137.6,57.9,1,0,Mitsubis,7
B,118.3,49.8,1,0,Mitsubis,7
B,160.9,56.7,3,0,Mitsubis,8
B,176.2,57.8,3,0,Mitsubis,8
B,146.7,54.4,3,0,Mitsubis,8
B,141.2,60.8,3,0,Mitsubis,8
B,152.5,53.2,3,0,Mitsubis,8
B,120.5,47.3,3,0,Mitsubis,8
B,158.6,56.2,10,0,Mitsubis,9
B,147.5,57,10,0,Mitsubis,9
B,171.1,57.2,10,0,Mitsubis,9
B,152.3,53.3,10,0,Mitsubis,9
B,154.8,55.5,10,0,Mitsubis,9
B,157.4,57.5,10,0,Mitsubis,9
B,46.9,52.4,3,0.1,Mitsubis,10
B,49.7,58.2,3,0.1,Mitsubis,10
B,57.4,50.5,3,0.1,Mitsubis,10
B,51.1,59.3,3,0.1,Mitsubis,10
B,55.6,58.9,3,0.1,Mitsubis,10
B,57.5,58.5,3,0.1,Mitsubis,10
B,26.4,58.6,3,1,Mitsubis,11
B,26.9,55.6,3,1,Mitsubis,11
B,22.6,52.2,3,1,Mitsubis,11
B,24.1,56.6,3,1,Mitsubis,11
B,26.5,59.1,3,1,Mitsubis,11
B,24.7,51.8,3,1,Mitsubis,11
C,118.5,215.1,0,0,Mitsubis,1
C,123.8,231.9,0,0,Mitsubis,1
C,121.6,222.6,0,0,Mitsubis,1
C,115,236.4,0,0,Mitsubis,1
C,119,236.8,0,0,Mitsubis,1
C,108.3,247.3,0,0,Mitsubis,1
C,124,247.6,0,0,Mitsubis,2
C,108.6,237.8,0,0,Mitsubis,2
C,117.5,219.3,0,0,Mitsubis,2
C,114.2,251.9,0,0,Mitsubis,2
C,112.9,226.2,0,0,Mitsubis,2
C,118.3,228.4,0,0,Mitsubis,2
C,95.3,233,0.01,0,Mitsubis,3
C,115.8,222.8,0.01,0,Mitsubis,3
C,92.3,217.7,0.01,0,Mitsubis,3
C,129.2,240.1,0.01,0,Mitsubis,3
C,95.8,230.3,0.01,0,Mitsubis,3
C,110.2,241.1,0.01,0,Mitsubis,3
C,118.8,234,0.03,0,Mitsubis,4
C,116.7,219.3,0.03,0,Mitsubis,4
C,119.3,239.9,0.03,0,Mitsubis,4
C,124.5,229.9,0.03,0,Mitsubis,4
C,113.4,228.2,0.03,0,Mitsubis,4
C,118.6,242.1,0.03,0,Mitsubis,4
C,110.1,241.8,0.1,0,Mitsubis,5
C,250,222.2,0.1,0,Mitsubis,5
C,125.2,214.3,0.1,0,Mitsubis,5
C,107.8,232.3,0.1,0,Mitsubis,5
C,120.9,238.3,0.1,0,Mitsubis,5
C,152.5,219.7,0.1,0,Mitsubis,5
C,226.9,215.7,0.3,0,Mitsubis,6
C,200.1,251.9,0.3,0,Mitsubis,6
C,210.5,228,0.3,0,Mitsubis,6
C,231.3,227.2,0.3,0,Mitsubis,6
C,200.7,218.9,0.3,0,Mitsubis,6
C,214.2,231.8,0.3,0,Mitsubis,6
C,320,210.2,1,0,Mitsubis,7
C,400.7,228.1,1,0,Mitsubis,7
C,396.5,234,1,0,Mitsubis,7
C,298.4,225,1,0,Mitsubis,7
C,287.7,214.7,1,0,Mitsubis,7
C,253.1,201.6,1,0,Mitsubis,7
C,350.7,218.6,3,0,Mitsubis,8
C,396.9,215.6,3,0,Mitsubis,8
C,355.4,203.4,3,0,Mitsubis,8
C,399.9,211.6,3,0,Mitsubis,8
C,381.9,225.5,3,0,Mitsubis,8
C,385.4,195.2,3,0,Mitsubis,8
C,342.2,215.8,10,0,Mitsubis,9
C,410.3,213.2,10,0,Mitsubis,9
C,374.5,203.3,10,0,Mitsubis,9
C,328.1,227.4,10,0,Mitsubis,9
C,406.1,217.2,10,0,Mitsubis,9
C,265,197.4,10,0,Mitsubis,9
C,189.8,225.4,3,0.1,Mitsubis,10
C,167.4,217.3,3,0.1,Mitsubis,10
C,147.3,219.9,3,0.1,Mitsubis,10
C,154,232.9,3,0.1,Mitsubis,10
C,157.9,239,3,0.1,Mitsubis,10
C,163.2,218.6,3,0.1,Mitsubis,10
C,105.7,212.5,3,1,Mitsubis,11
C,101.6,237.9,3,1,Mitsubis,11
C,99.4,208.6,3,1,Mitsubis,11
C,132.2,226.2,3,1,Mitsubis,11
C,88.7,214.4,3,1,Mitsubis,11
C,110.5,226.2,3,1,Mitsubis,11
D,95.9,261.9,0,0,Mitsubis,1
D,96.4,253.5,0,0,Mitsubis,1
D,95.7,266.3,0,0,Mitsubis,1
D,115.2,279.6,0,0,Mitsubis,1
D,93.1,242.6,0,0,Mitsubis,1
D,117.2,272.3,0,0,Mitsubis,1
D,102.4,267.2,0,0,Mitsubis,2
D,105.1,247.8,0,0,Mitsubis,2
D,103.3,261.2,0,0,Mitsubis,2
D,101.9,250.6,0,0,Mitsubis,2
D,99.4,250.4,0,0,Mitsubis,2
D,97.6,263.6,0,0,Mitsubis,2
D,116,262.3,0.01,0,Mitsubis,3
D,91.9,256,0.01,0,Mitsubis,3
D,108.1,277.1,0.01,0,Mitsubis,3
D,112.4,269.9,0.01,0,Mitsubis,3
D,98,256.4,0.01,0,Mitsubis,3
D,97.3,247.5,0.01,0,Mitsubis,3
D,113.8,242.3,0.03,0,Mitsubis,4
D,99.1,254.2,0.03,0,Mitsubis,4
D,107.4,258.6,0.03,0,Mitsubis,4
D,91.2,268.9,0.03,0,Mitsubis,4
D,110.9,261.6,0.03,0,Mitsubis,4
D,104.8,220.9,0.1,0,Mitsubis,5
D,143.3,236.4,0.1,0,Mitsubis,5
D,127,255.9,0.1,0,Mitsubis,5
D,144.2,254.2,0.1,0,Mitsubis,5
D,117.3,244.2,0.1,0,Mitsubis,5
D,119.8,241.2,0.1,0,Mitsubis,5
D,243.2,237.9,0.3,0,Mitsubis,6
D,309.9,242.3,0.3,0,Mitsubis,6
D,294,249.6,0.3,0,Mitsubis,6
D,209.4,240,0.3,0,Mitsubis,6
D,263.1,233.6,0.3,0,Mitsubis,6
D,285.9,256.1,0.3,0,Mitsubis,6
D,344.7,214,1,0,Mitsubis,7
D,302.7,228.5,1,0,Mitsubis,7
D,343.8,238.8,1,0,Mitsubis,7
D,356.6,208.3,1,0,Mitsubis,7
D,362,220.3,1,0,Mitsubis,7
D,413.7,232.6,1,0,Mitsubis,7
D,391.3,232.1,3,0,Mitsubis,8
D,344,217.3,3,0,Mitsubis,8
D,389.9,216.1,3,0,Mitsubis,8
D,380.3,228.5,3,0,Mitsubis,8
D,369.1,205.4,3,0,Mitsubis,8
D,381.7,211,3,0,Mitsubis,8
D,411.8,219.5,10,0,Mitsubis,9
D,386.8,193.4,10,0,Mitsubis,9
D,379.3,209.4,10,0,Mitsubis,9
D,379.8,222.3,10,0,Mitsubis,9
D,462.6,204.9,10,0,Mitsubis,9
D,456.3,213.6,10,0,Mitsubis,9
D,201.8,230.6,3,0.1,Mitsubis,10
D,188.3,248.8,3,0.1,Mitsubis,10
D,182.6,253.9,3,0.1,Mitsubis,10
D,179.8,232.3,3,0.1,Mitsubis,10
D,171.2,232.8,3,0.1,Mitsubis,10
D,162.7,227.1,3,0.1,Mitsubis,10
D,95.6,259.3,3,1,Mitsubis,11
D,102.6,221.2,3,1,Mitsubis,11
D,105.3,239.1,3,1,Mitsubis,11
D,107.3,237.1,3,1,Mitsubis,11
D,82.5,238.8,3,1,Mitsubis,11
D,112.1,232,3,1,Mitsubis,11
A,22.2,58.2,0,0,Nihon,1
A,27.8,60.6,0,0,Nihon,1
A,27,60.2,0,0,Nihon,1
A,28.1,58,0,0,Nihon,1
A,26.7,61.2,0,0,Nihon,1
A,29.7,66.3,0,0,Nihon,1
A,21.2,55.8,0,0,Nihon,2
A,22.2,55.2,0,0,Nihon,2
A,27,56.5,0,0,Nihon,2
A,14.4,60.7,0,0,Nihon,2
A,24.1,62.5,0,0,Nihon,2
A,30.8,62.8,0,0,Nihon,2
A,19,56.5,0.01,0,Nihon,3
A,29.3,57.2,0.01,0,Nihon,3
A,27.4,58.6,0.01,0,Nihon,3
A,28.5,60.3,0.01,0,Nihon,3
A,25.2,62.8,0.01,0,Nihon,3
A,30.8,64.1,0.01,0,Nihon,3
A,21,56.5,0.03,0,Nihon,4
A,19.3,56.8,0.03,0,Nihon,4
A,24.9,59.4,0.03,0,Nihon,4
A,23,59.3,0.03,0,Nihon,4
A,24.2,60.9,0.03,0,Nihon,4
A,20.2,61,0.03,0,Nihon,4
A,24.5,55.3,0.1,0,Nihon,5
A,23.1,55.9,0.1,0,Nihon,5
A,23.7,57.1,0.1,0,Nihon,5
A,23.2,57.9,0.1,0,Nihon,5
A,21.3,57,0.1,0,Nihon,5
A,23.7,63.5,0.1,0,Nihon,5
A,21.8,55.3,0.3,0,Nihon,6
A,27.7,55.1,0.3,0,Nihon,6
A,42.9,58.8,0.3,0,Nihon,6
A,32.6,60,0.3,0,Nihon,6
A,26.1,61.4,0.3,0,Nihon,6
A,23.6,64.2,0.3,0,Nihon,6
A,37.2,56.9,1,0,Nihon,7
A,74.4,57.7,1,0,Nihon,7
A,51,56.7,1,0,Nihon,7
A,56.3,55.5,1,0,Nihon,7
A,58.8,64.6,1,0,Nihon,7
A,38.2,60.3,1,0,Nihon,7
A,111.7,59.3,3,0,Nihon,8
A,96.9,57.9,3,0,Nihon,8
A,98.3,60.1,3,0,Nihon,8
A,80.2,59.6,3,0,Nihon,8
A,94.4,59.8,3,0,Nihon,8
A,76.8,62,3,0,Nihon,8
A,135.2,52.1,10,0,Nihon,9
A,102.9,52.2,10,0,Nihon,9
A,124.3,56.7,10,0,Nihon,9
A,113.9,56.4,10,0,Nihon,9
A,130.1,59,10,0,Nihon,9
A,92,60.5,10,0,Nihon,9
A,87,52.9,3,0.1,Nihon,10
A,60.2,57.5,3,0.1,Nihon,10
A,95.8,55.6,3,0.1,Nihon,10
A,95.7,58.4,3,0.1,Nihon,10
A,64.9,59.5,3,0.1,Nihon,10
A,67.2,62.9,3,0.1,Nihon,10
A,34.3,53.6,3,1,Nihon,11
A,37.5,54.5,3,1,Nihon,11
A,28.8,56.2,3,1,Nihon,11
A,40.7,57.1,3,1,Nihon,11
A,42.7,62.7,3,1,Nihon,11
A,45.5,62.7,3,1,Nihon,11
B,26.9,57.9,0,0,Nihon,1
B,27.4,59.1,0,0,Nihon,1
B,25.8,59.2,0,0,Nihon,1
B,32.4,64,0,0,Nihon,1
B,28.2,64.3,0,0,Nihon,1
B,34.6,67.9,0,0,Nihon,1
B,31.7,58.7,0,0,Nihon,2
B,26,59.2,0,0,Nihon,2
B,23.4,58.4,0,0,Nihon,2
B,30.2,63.3,0,0,Nihon,2
B,29.4,65.2,0,0,Nihon,2
B,28.9,64.1,0,0,Nihon,2
B,22.3,61.1,0.01,0,Nihon,3
B,28.9,59.9,0.01,0,Nihon,3
B,33.5,57.2,0.01,0,Nihon,3
B,27.5,60.5,0.01,0,Nihon,3
B,38.9,62.6,0.01,0,Nihon,3
B,29,63.5,0.01,0,Nihon,3
B,22.6,58.4,0.03,0,Nihon,4
B,25.4,58.8,0.03,0,Nihon,4
B,24.7,58.4,0.03,0,Nihon,4
B,19.9,63.1,0.03,0,Nihon,4
B,28.5,59.2,0.03,0,Nihon,4
B,30.8,64.3,0.03,0,Nihon,4
B,25.1,57.1,0.1,0,Nihon,5
B,34.2,59,0.1,0,Nihon,5
B,27.5,59.5,0.1,0,Nihon,5
B,24.4,62.2,0.1,0,Nihon,5
B,35.1,58.5,0.1,0,Nihon,5
B,32.8,63.7,0.1,0,Nihon,5
B,54.6,53.2,0.3,0,Nihon,6
B,61.9,58.2,0.3,0,Nihon,6
B,74.2,60.1,0.3,0,Nihon,6
B,94.7,61.6,0.3,0,Nihon,6
B,63.4,65.3,0.3,0,Nihon,6
B,66.5,64.3,0.3,0,Nihon,6
B,102,55.3,1,0,Nihon,7
B,119.8,56.6,1,0,Nihon,7
B,126.8,56.7,1,0,Nihon,7
B,120.4,61.8,1,0,Nihon,7
B,101.2,60.4,1,0,Nihon,7
B,106.2,65.1,1,0,Nihon,7
B,137,56.6,3,0,Nihon,8
B,150.4,57.2,3,0,Nihon,8
B,116,60,3,0,Nihon,8
B,140.5,58.1,3,0,Nihon,8
B,134.1,63.3,3,0,Nihon,8
B,164,66.5,3,0,Nihon,8
B,121.7,55.1,10,0,Nihon,9
B,127.4,53.2,10,0,Nihon,9
B,126,57.4,10,0,Nihon,9
B,135.2,60.4,10,0,Nihon,9
B,128.5,58.3,10,0,Nihon,9
B,130.9,59.8,10,0,Nihon,9
B,43.8,53.9,3,0.1,Nihon,10
B,47.1,59.9,3,0.1,Nihon,10
B,65.5,54.9,3,0.1,Nihon,10
B,64.4,63,3,0.1,Nihon,10
B,45,61.8,3,0.1,Nihon,10
B,54.1,65.6,3,0.1,Nihon,10
B,18.8,58.5,3,1,Nihon,11
B,19,57.7,3,1,Nihon,11
B,29.6,61.8,3,1,Nihon,11
B,21.2,63.2,3,1,Nihon,11
B,22.1,62.3,3,1,Nihon,11
B,23.7,61.8,3,1,Nihon,11
C,78.4,192.4,0,0,Nihon,1
C,104.5,198.6,0,0,Nihon,1
C,118.9,207.4,0,0,Nihon,1
C,109.7,196.7,0,0,Nihon,1
C,96.2,204.6,0,0,Nihon,1
C,99.3,223.5,0,0,Nihon,1
C,88.5,195.8,0,0,Nihon,2
C,87.3,206.5,0,0,Nihon,2
C,103.1,217.8,0,0,Nihon,2
C,102,208.1,0,0,Nihon,2
C,116.2,211.8,0,0,Nihon,2
C,117,222.5,0,0,Nihon,2
C,81.7,190.3,0.01,0,Nihon,3
C,90.2,202.8,0.01,0,Nihon,3
C,91.4,219,0.01,0,Nihon,3
C,101,201.6,0.01,0,Nihon,3
C,106.2,214.3,0.01,0,Nihon,3
C,116.1,224.4,0.01,0,Nihon,3
C,97.8,204.1,0.03,0,Nihon,4
C,87.2,196.9,0.03,0,Nihon,4
C,102.8,229.1,0.03,0,Nihon,4
C,97.9,212,0.03,0,Nihon,4
C,93.4,208.2,0.03,0,Nihon,4
C,101.6,221.9,0.03,0,Nihon,4
C,114.2,188.1,0.1,0,Nihon,5
C,115,199.7,0.1,0,Nihon,5
C,115.1,213.6,0.1,0,Nihon,5
C,104.3,193.6,0.1,0,Nihon,5
C,109.6,208.3,0.1,0,Nihon,5
C,115.1,217.9,0.1,0,Nihon,5
C,142.1,189.5,0.3,0,Nihon,6
C,186.7,195.1,0.3,0,Nihon,6
C,191.3,202.9,0.3,0,Nihon,6
C,170.5,196.2,0.3,0,Nihon,6
C,220.3,212.7,0.3,0,Nihon,6
C,231.8,212.8,0.3,0,Nihon,6
C,346.2,187.9,1,0,Nihon,7
C,290.1,191.6,1,0,Nihon,7
C,281.3,212.3,1,0,Nihon,7
C,285.2,196.7,1,0,Nihon,7
C,426.3,204.3,1,0,Nihon,7
C,289.6,219.2,1,0,Nihon,7
C,386.1,176.8,3,0,Nihon,8
C,350,188.3,3,0,Nihon,8
C,350.5,202.2,3,0,Nihon,8
C,363,186.6,3,0,Nihon,8
C,378.9,199.5,3,0,Nihon,8
C,413.8,214.6,3,0,Nihon,8
C,336.9,183.7,10,0,Nihon,9
C,360.9,178.6,10,0,Nihon,9
C,381.6,197.2,10,0,Nihon,9
C,393.2,192.2,10,0,Nihon,9
C,377.6,196.2,10,0,Nihon,9
C,441.8,209.4,10,0,Nihon,9
C,159.5,183.7,3,0.1,Nihon,10
C,169.1,192.4,3,0.1,Nihon,10
C,176.8,206.9,3,0.1,Nihon,10
C,158.1,197.6,3,0.1,Nihon,10
C,161.7,214.3,3,0.1,Nihon,10
C,210.1,215.6,3,0.1,Nihon,10
C,107.9,189,3,1,Nihon,11
C,98.6,190.1,3,1,Nihon,11
C,114.5,212.4,3,1,Nihon,11
C,130.4,197.3,3,1,Nihon,11
C,122.8,209.7,3,1,Nihon,11
